tilenum,TileFilePath,PosX,PosY,coordl,coordt,id
142,graphics/tilesets/dirt.png,176,432,40,0,75,
143,graphics/tilesets/dirt.png,160,432,40,88,86,
144,graphics/tilesets/dirt.png,144,432,40,72,84,
145,graphics/tilesets/dirt.png,128,432,40,64,83,
146,graphics/tilesets/dirt.png,160,415,0,0,0,
147,graphics/tilesets/dirt.png,144,416,24,0,45,
148,graphics/tilesets/dirt.png,128,416,24,0,45,
149,graphics/tilesets/dirt.png,111,432,40,16,77,
150,graphics/tilesets/dirt.png,111,416,24,0,45,
151,graphics/tilesets/dirt.png,136,432,40,0,75,
152,graphics/tilesets/dirt.png,120,431,40,8,76,
153,graphics/tilesets/dirt.png,100,432,40,8,76,
154,graphics/tilesets/dirt.png,74,431,40,8,76,
155,graphics/tilesets/dirt.png,84,431,40,8,76,
156,graphics/tilesets/dirt.png,160,431,40,0,75,
157,graphics/tilesets/dirt.png,127,416,24,88,56,
158,graphics/tilesets/snow.png,287,432,40,8,76,
159,graphics/tilesets/snow.png,319,432,24,24,48,
160,graphics/tilesets/snow.png,319,448,32,24,63,
161,graphics/tilesets/snow.png,304,432,40,80,85,
162,graphics/tilesets/snow.png,304,448,40,0,75,
163,graphics/tilesets/snow.png,288,448,40,0,75,
164,graphics/tilesets/snow.png,512,319,0,0,0,
165,graphics/tilesets/snow.png,528,319,0,0,0,
166,graphics/tilesets/snow.png,544,319,0,0,0,
167,graphics/tilesets/snow.png,560,319,0,0,0,
168,graphics/tilesets/snow.png,592,319,0,72,9,
169,graphics/tilesets/snow.png,479,336,32,72,69,
170,graphics/tilesets/snow.png,479,352,32,72,69,
171,graphics/tilesets/snow.png,479,368,24,104,58,
172,graphics/tilesets/snow.png,495,368,16,8,31,
173,graphics/tilesets/snow.png,511,368,16,8,31,
174,graphics/tilesets/snow.png,592,368,24,112,59,
175,graphics/tilesets/snow.png,592,352,32,64,68,
176,graphics/tilesets/snow.png,479,320,24,64,53,
177,graphics/tilesets/snow.png,495,335,40,56,82,
178,graphics/tilesets/snow.png,495,352,40,0,75,
179,graphics/tilesets/snow.png,511,335,40,0,75,
180,graphics/tilesets/snow.png,511,351,40,0,75,
181,graphics/tilesets/snow.png,576,335,32,16,62,
182,graphics/tilesets/snow.png,575,368,16,8,31,
183,graphics/tilesets/snow.png,559,368,16,8,31,
184,graphics/tilesets/snow.png,544,368,24,8,46,
185,graphics/tilesets/snow.png,527,368,0,8,1,
186,graphics/tilesets/snow.png,527,335,40,80,85,
187,graphics/tilesets/snow.png,527,352,40,72,84,
188,graphics/tilesets/snow.png,527,336,40,88,86,
189,graphics/tilesets/snow.png,592,336,24,24,48,
190,graphics/tilesets/snow.png,576,352,40,64,83,
191,graphics/tilesets/snow.png,560,335,40,72,84,
192,graphics/tilesets/snow.png,560,351,40,40,80,
193,graphics/tilesets/snow.png,544,352,40,88,86,
194,graphics/tilesets/snow.png,544,336,40,0,75,
195,graphics/tilesets/snow.png,576,320,16,72,39,
196,graphics/tilesets/snow.png,496,320,8,0,15,
197,graphics/tilesets/dirt.png,0,464,32,80,70,
198,graphics/tilesets/dirt.png,15,464,32,80,70,
199,graphics/tilesets/dirt.png,31,464,32,80,70,
200,graphics/tilesets/dirt.png,47,464,32,80,70,
201,graphics/tilesets/dirt.png,63,464,32,80,70,
202,graphics/tilesets/dirt.png,79,464,32,80,70,
203,graphics/tilesets/dirt.png,52,464,32,80,70,
204,graphics/tilesets/dirt.png,95,464,32,80,70,
205,graphics/tilesets/dirt.png,111,464,32,80,70,
206,graphics/tilesets/dirt.png,127,464,32,80,70,
207,graphics/tilesets/dirt.png,143,464,32,80,70,
208,graphics/tilesets/dirt.png,159,464,32,80,70,
209,graphics/tilesets/dirt.png,175,464,32,80,70,
210,graphics/tilesets/dirt.png,191,464,32,80,70,
211,graphics/tilesets/dirt.png,207,464,32,80,70,
212,graphics/tilesets/dirt.png,223,464,32,80,70,
213,graphics/tilesets/dirt.png,239,464,32,80,70,
214,graphics/tilesets/dirt.png,255,464,32,80,70,
215,graphics/tilesets/dirt.png,271,464,32,80,70,
216,graphics/tilesets/dirt.png,287,464,32,80,70,
217,graphics/tilesets/dirt.png,303,464,32,80,70,
218,graphics/tilesets/dirt.png,319,464,32,80,70,
219,graphics/tilesets/dirt.png,336,464,32,80,70,
220,graphics/tilesets/dirt.png,334,464,32,80,70,
221,graphics/tilesets/dirt.png,351,464,32,80,70,
222,graphics/tilesets/dirt.png,367,464,32,80,70,
223,graphics/tilesets/dirt.png,383,464,32,80,70,
224,graphics/tilesets/dirt.png,399,464,32,80,70,
225,graphics/tilesets/dirt.png,415,464,32,80,70,
226,graphics/tilesets/dirt.png,431,464,32,80,70,
227,graphics/tilesets/dirt.png,447,464,32,80,70,
228,graphics/tilesets/dirt.png,463,464,32,80,70,
229,graphics/tilesets/dirt.png,479,464,32,80,70,
230,graphics/tilesets/dirt.png,0,448,40,80,85,
231,graphics/tilesets/dirt.png,16,448,40,80,85,
232,graphics/tilesets/dirt.png,32,448,40,80,85,
233,graphics/tilesets/dirt.png,47,448,40,80,85,
234,graphics/tilesets/dirt.png,63,448,40,0,75,
235,graphics/tilesets/dirt.png,79,448,40,0,75,
236,graphics/tilesets/dirt.png,95,448,40,0,75,
237,graphics/tilesets/dirt.png,111,448,40,0,75,
238,graphics/tilesets/dirt.png,127,448,40,24,78,
239,graphics/tilesets/dirt.png,143,448,40,32,79,
240,graphics/tilesets/dirt.png,152,463,32,96,72,
241,graphics/tilesets/dirt.png,442,464,32,96,72,
242,graphics/tilesets/dirt.png,457,464,32,96,72,
243,graphics/tilesets/dirt.png,375,464,32,96,72,
244,graphics/tilesets/dirt.png,473,464,32,96,72,
245,graphics/tilesets/dirt.png,0,432,32,40,65,
246,graphics/tilesets/dirt.png,15,432,32,40,65,
247,graphics/tilesets/dirt.png,31,432,32,40,65,
248,graphics/tilesets/dirt.png,47,432,32,40,65,
249,graphics/tilesets/dirt.png,0,416,8,88,26,
250,graphics/tilesets/dirt.png,0,464,32,80,70,
251,graphics/tilesets/dirt.png,15,464,32,80,70,
252,graphics/tilesets/dirt.png,31,464,32,80,70,
253,graphics/tilesets/dirt.png,47,464,32,80,70,
254,graphics/tilesets/dirt.png,63,464,32,80,70,
255,graphics/tilesets/dirt.png,79,464,32,80,70,
256,graphics/tilesets/dirt.png,52,464,32,80,70,
257,graphics/tilesets/dirt.png,95,464,32,80,70,
258,graphics/tilesets/dirt.png,111,464,32,80,70,
259,graphics/tilesets/dirt.png,127,464,32,80,70,
260,graphics/tilesets/dirt.png,143,464,32,80,70,
261,graphics/tilesets/dirt.png,159,464,32,80,70,
262,graphics/tilesets/dirt.png,175,464,32,80,70,
263,graphics/tilesets/dirt.png,191,464,32,80,70,
264,graphics/tilesets/dirt.png,207,464,32,80,70,
265,graphics/tilesets/dirt.png,223,464,32,80,70,
266,graphics/tilesets/dirt.png,239,464,32,80,70,
267,graphics/tilesets/dirt.png,255,464,32,80,70,
268,graphics/tilesets/dirt.png,271,464,32,80,70,
269,graphics/tilesets/dirt.png,287,464,32,80,70,
270,graphics/tilesets/dirt.png,303,464,32,80,70,
271,graphics/tilesets/dirt.png,319,464,32,80,70,
272,graphics/tilesets/dirt.png,336,464,32,80,70,
273,graphics/tilesets/dirt.png,334,464,32,80,70,
274,graphics/tilesets/dirt.png,351,464,32,80,70,
275,graphics/tilesets/dirt.png,367,464,32,80,70,
276,graphics/tilesets/dirt.png,383,464,32,80,70,
277,graphics/tilesets/dirt.png,399,464,32,80,70,
278,graphics/tilesets/dirt.png,415,464,32,80,70,
279,graphics/tilesets/dirt.png,431,464,32,80,70,
280,graphics/tilesets/dirt.png,447,464,32,80,70,
281,graphics/tilesets/dirt.png,463,464,32,80,70,
282,graphics/tilesets/dirt.png,479,464,32,80,70,
283,graphics/tilesets/dirt.png,0,448,40,80,85,
284,graphics/tilesets/dirt.png,16,448,40,80,85,
285,graphics/tilesets/dirt.png,32,448,40,80,85,
286,graphics/tilesets/dirt.png,47,448,40,80,85,
287,graphics/tilesets/dirt.png,63,448,40,0,75,
288,graphics/tilesets/dirt.png,79,448,40,0,75,
289,graphics/tilesets/dirt.png,95,448,40,0,75,
290,graphics/tilesets/dirt.png,111,448,40,0,75,
291,graphics/tilesets/dirt.png,127,448,40,24,78,
292,graphics/tilesets/dirt.png,143,448,40,32,79,
293,graphics/tilesets/dirt.png,152,463,32,96,72,
294,graphics/tilesets/dirt.png,442,464,32,96,72,
295,graphics/tilesets/dirt.png,457,464,32,96,72,
296,graphics/tilesets/dirt.png,375,464,32,96,72,
297,graphics/tilesets/dirt.png,473,464,32,96,72,
298,graphics/tilesets/dirt.png,0,432,32,40,65,
299,graphics/tilesets/dirt.png,15,432,32,40,65,
300,graphics/tilesets/dirt.png,31,432,32,40,65,
301,graphics/tilesets/dirt.png,47,432,32,40,65,
302,graphics/tilesets/dirt.png,0,416,8,88,26,
303,graphics/tilesets/dirt.png,15,416,0,0,0,
304,graphics/tilesets/dirt.png,31,416,0,0,0,
305,graphics/tilesets/dirt.png,47,416,0,0,0,
306,graphics/tilesets/dirt.png,159,448,40,64,83,
307,graphics/tilesets/dirt.png,175,448,40,88,86,
308,graphics/tilesets/dirt.png,191,448,32,104,73,
309,graphics/tilesets/snow.png,207,448,40,64,83,
310,graphics/tilesets/snow.png,207,431,40,0,75,
311,graphics/tilesets/snow.png,223,431,40,32,79,
312,graphics/tilesets/snow.png,207,415,8,0,15,
313,graphics/tilesets/snow.png,223,415,8,0,15,
314,graphics/tilesets/snow.png,191,416,0,88,11,
315,graphics/tilesets/snow.png,191,431,32,8,61,
316,graphics/tilesets/snow.png,223,447,40,0,75,
317,graphics/tilesets/snow.png,239,432,40,88,86,
318,graphics/tilesets/snow.png,255,432,40,72,84,
319,graphics/tilesets/snow.png,239,448,40,56,82,
320,graphics/tilesets/snow.png,336,415,0,72,9,
321,graphics/tilesets/snow.png,223,463,40,112,89,
322,graphics/tilesets/snow.png,234,463,40,112,89,
323,graphics/tilesets/snow.png,319,415,16,32,34,
324,graphics/tilesets/snow.png,239,416,8,32,19,
325,graphics/tilesets/snow.png,255,416,0,32,4,
326,graphics/tilesets/snow.png,271,416,8,0,15,
327,graphics/tilesets/snow.png,287,415,8,0,15,
328,graphics/tilesets/snow.png,303,415,24,0,45,
329,graphics/tilesets/snow.png,271,432,32,16,62,
330,graphics/tilesets/snow.png,272,448,40,40,80,
331,graphics/tilesets/snow.png,256,448,32,112,74,
332,graphics/tilesets/dirt.png,63,416,24,0,45,
333,graphics/tilesets/dirt.png,79,415,24,0,45,
334,graphics/tilesets/dirt.png,95,416,0,0,0,
335,graphics/tilesets/dirt.png,63,432,40,24,78,
336,graphics/tilesets/dirt.png,79,432,40,8,76,
337,graphics/tilesets/dirt.png,95,432,40,0,75,
338,graphics/tilesets/dirt.png,176,416,0,0,0,
339,graphics/tilesets/dirt.png,176,432,40,0,75,
340,graphics/tilesets/dirt.png,160,432,40,88,86,
341,graphics/tilesets/dirt.png,144,432,40,72,84,
342,graphics/tilesets/dirt.png,128,432,40,64,83,
343,graphics/tilesets/dirt.png,160,415,0,0,0,
344,graphics/tilesets/dirt.png,144,416,24,0,45,
345,graphics/tilesets/dirt.png,128,416,24,0,45,
346,graphics/tilesets/dirt.png,111,432,40,16,77,
347,graphics/tilesets/dirt.png,111,416,24,0,45,
348,graphics/tilesets/dirt.png,136,432,40,0,75,
349,graphics/tilesets/dirt.png,120,431,40,8,76,
350,graphics/tilesets/dirt.png,100,432,40,8,76,
351,graphics/tilesets/dirt.png,74,431,40,8,76,
352,graphics/tilesets/dirt.png,84,431,40,8,76,
353,graphics/tilesets/dirt.png,160,431,40,0,75,
354,graphics/tilesets/dirt.png,127,416,24,88,56,
355,graphics/tilesets/snow.png,287,432,40,8,76,
356,graphics/tilesets/snow.png,319,432,24,24,48,
357,graphics/tilesets/snow.png,319,448,32,24,63,
358,graphics/tilesets/snow.png,304,432,40,80,85,
359,graphics/tilesets/snow.png,304,448,40,0,75,
360,graphics/tilesets/snow.png,288,448,40,0,75,
361,graphics/tilesets/snow.png,512,319,0,0,0,
362,graphics/tilesets/snow.png,528,319,0,0,0,
363,graphics/tilesets/snow.png,544,319,0,0,0,
364,graphics/tilesets/snow.png,560,319,0,0,0,
365,graphics/tilesets/snow.png,592,319,0,72,9,
366,graphics/tilesets/snow.png,479,336,32,72,69,
367,graphics/tilesets/snow.png,479,352,32,72,69,
368,graphics/tilesets/snow.png,479,368,24,104,58,
369,graphics/tilesets/snow.png,495,368,16,8,31,
370,graphics/tilesets/snow.png,511,368,16,8,31,
371,graphics/tilesets/snow.png,592,368,24,112,59,
372,graphics/tilesets/snow.png,592,352,32,64,68,
373,graphics/tilesets/snow.png,479,320,24,64,53,
374,graphics/tilesets/snow.png,495,335,40,56,82,
375,graphics/tilesets/snow.png,495,352,40,0,75,
376,graphics/tilesets/snow.png,511,335,40,0,75,
377,graphics/tilesets/snow.png,511,351,40,0,75,
378,graphics/tilesets/snow.png,576,335,32,16,62,
379,graphics/tilesets/snow.png,575,368,16,8,31,
380,graphics/tilesets/snow.png,559,368,16,8,31,
381,graphics/tilesets/snow.png,544,368,24,8,46,
382,graphics/tilesets/snow.png,527,368,0,8,1,
383,graphics/tilesets/snow.png,527,335,40,80,85,
384,graphics/tilesets/snow.png,527,352,40,72,84,
385,graphics/tilesets/snow.png,527,336,40,88,86,
386,graphics/tilesets/snow.png,592,336,24,24,48,
387,graphics/tilesets/snow.png,576,352,40,64,83,
388,graphics/tilesets/snow.png,560,335,40,72,84,
389,graphics/tilesets/snow.png,560,351,40,40,80,
390,graphics/tilesets/snow.png,544,352,40,88,86,
391,graphics/tilesets/snow.png,544,336,40,0,75,
392,graphics/tilesets/snow.png,576,320,16,72,39,
393,graphics/tilesets/snow.png,496,320,8,0,15,
394,graphics/tilesets/bgDirt.png,334,432,40,96,87,
395,graphics/tilesets/bgDirt.png,334,448,40,96,87,
396,graphics/tilesets/bgDirt.png,350,448,40,96,87,
397,graphics/tilesets/bgDirt.png,350,432,16,96,42,
398,graphics/tilesets/bgDirt.png,480,384,16,104,43,
399,graphics/tilesets/bgDirt.png,591,384,24,112,59,
400,graphics/tilesets/bgDirt.png,576,384,16,40,35,
401,graphics/tilesets/bgDirt.png,560,384,16,40,35,
402,graphics/tilesets/bgDirt.png,544,384,32,0,60,
403,graphics/tilesets/bgDirt.png,528,384,32,80,70,
404,graphics/tilesets/bgDirt.png,496,384,0,24,3,
405,graphics/tilesets/bgDirt.png,512,384,8,32,19,
406,graphics/tilesets/bgDirt.png,526,384,32,72,69,
407,graphics/tilesets/dirt.png,752,432,0,104,13,
408,graphics/tilesets/dirt.png,752,416,0,16,2,
409,graphics/tilesets/dirt.png,752,400,0,16,2,
410,graphics/tilesets/dirt.png,752,384,16,16,32,
411,graphics/tilesets/dirt.png,751,369,16,16,32,
412,graphics/tilesets/dirt.png,752,353,0,16,2,
413,graphics/tilesets/dirt.png,768,240,0,0,0,
414,graphics/tilesets/dirt.png,752,240,16,88,41,
415,graphics/tilesets/dirt.png,752,256,0,16,2,
416,graphics/tilesets/dirt.png,752,272,0,16,2,
417,graphics/tilesets/dirt.png,752,288,16,16,32,
418,graphics/tilesets/dirt.png,752,304,16,16,32,
419,graphics/tilesets/dirt.png,752,320,16,16,32,
420,graphics/tilesets/dirt.png,752,336,32,24,63,
421,graphics/tilesets/dirt.png,752,337,32,24,63,
422,graphics/tilesets/dirt.png,784,240,8,0,15,
423,graphics/tilesets/dirt.png,800,240,8,0,15,
424,graphics/tilesets/dirt.png,816,240,8,0,15,
425,graphics/tilesets/dirt.png,832,240,0,0,0,
426,graphics/tilesets/dirt.png,848,240,0,0,0,
427,graphics/tilesets/dirt.png,768,256,40,64,83,
428,graphics/tilesets/dirt.png,784,256,40,64,83,
429,graphics/tilesets/dirt.png,800,256,40,64,83,
430,graphics/tilesets/dirt.png,816,255,40,64,83,
431,graphics/tilesets/dirt.png,832,255,40,64,83,
432,graphics/tilesets/dirt.png,847,256,40,64,83,
433,graphics/tilesets/dirt.png,847,255,40,64,83,
434,graphics/tilesets/dirt.png,863,256,40,64,83,
435,graphics/tilesets/dirt.png,863,240,0,0,0,
436,graphics/tilesets/dirt.png,879,240,0,0,0,
437,graphics/tilesets/dirt.png,894,240,0,0,0,
438,graphics/tilesets/dirt.png,910,240,0,0,0,
439,graphics/tilesets/dirt.png,926,240,0,0,0,
440,graphics/tilesets/dirt.png,942,240,8,0,15,
441,graphics/tilesets/dirt.png,958,240,8,0,15,
442,graphics/tilesets/dirt.png,974,240,8,0,15,
443,graphics/tilesets/dirt.png,990,240,8,0,15,
444,graphics/tilesets/dirt.png,1007,240,8,0,15,
445,graphics/tilesets/dirt.png,1006,240,8,0,15,
446,graphics/tilesets/dirt.png,1023,240,8,0,15,
447,graphics/tilesets/dirt.png,1039,240,8,0,15,
448,graphics/tilesets/dirt.png,1055,240,8,0,15,
449,graphics/tilesets/dirt.png,1344,240,0,96,12,
450,graphics/tilesets/dirt.png,1328,240,0,0,0,
451,graphics/tilesets/dirt.png,1312,240,0,0,0,
452,graphics/tilesets/dirt.png,1296,240,0,0,0,
453,graphics/tilesets/dirt.png,1279,240,0,0,0,
454,graphics/tilesets/dirt.png,1263,240,0,0,0,
455,graphics/tilesets/dirt.png,1248,240,0,0,0,
456,graphics/tilesets/dirt.png,1232,240,0,0,0,
457,graphics/tilesets/dirt.png,1216,240,0,0,0,
458,graphics/tilesets/dirt.png,1200,240,0,0,0,
459,graphics/tilesets/dirt.png,1184,240,0,0,0,
460,graphics/tilesets/dirt.png,1151,240,0,0,0,
461,graphics/tilesets/dirt.png,1167,240,0,0,0,
462,graphics/tilesets/dirt.png,1135,240,0,0,0,
463,graphics/tilesets/dirt.png,1120,240,0,0,0,
464,graphics/tilesets/dirt.png,1071,239,0,0,0,
465,graphics/tilesets/dirt.png,1087,240,0,0,0,
466,graphics/tilesets/dirt.png,1104,240,8,0,15,
467,graphics/tilesets/dirt.png,879,256,40,40,80,
468,graphics/tilesets/dirt.png,911,256,40,40,80,
469,graphics/tilesets/dirt.png,943,256,40,40,80,
470,graphics/tilesets/dirt.png,975,256,40,40,80,
471,graphics/tilesets/dirt.png,1007,256,40,40,80,
472,graphics/tilesets/dirt.png,1039,256,40,40,80,
473,graphics/tilesets/dirt.png,1071,256,40,40,80,
474,graphics/tilesets/dirt.png,1103,256,40,40,80,
475,graphics/tilesets/dirt.png,1135,256,40,40,80,
476,graphics/tilesets/dirt.png,1167,256,40,40,80,
477,graphics/tilesets/dirt.png,1199,256,40,40,80,
478,graphics/tilesets/dirt.png,1231,256,40,40,80,
479,graphics/tilesets/dirt.png,1263,256,40,40,80,
480,graphics/tilesets/dirt.png,1295,256,40,40,80,
481,graphics/tilesets/dirt.png,1327,256,40,40,80,
482,graphics/tilesets/dirt.png,1343,256,40,40,80,
483,graphics/tilesets/dirt.png,1311,256,40,40,80,
484,graphics/tilesets/dirt.png,1279,256,40,40,80,
485,graphics/tilesets/dirt.png,1247,256,40,40,80,
486,graphics/tilesets/dirt.png,1215,256,40,40,80,
487,graphics/tilesets/dirt.png,1183,256,40,40,80,
488,graphics/tilesets/dirt.png,1151,256,40,40,80,
489,graphics/tilesets/dirt.png,1119,256,40,40,80,
490,graphics/tilesets/dirt.png,1087,256,40,40,80,
491,graphics/tilesets/dirt.png,1055,256,40,40,80,
492,graphics/tilesets/dirt.png,1023,256,40,40,80,
493,graphics/tilesets/dirt.png,991,256,40,40,80,
494,graphics/tilesets/dirt.png,959,256,40,40,80,
495,graphics/tilesets/dirt.png,927,256,40,40,80,
496,graphics/tilesets/dirt.png,895,256,40,40,80,
497,graphics/tilesets/dirt.png,880,255,40,40,80,
498,graphics/tilesets/dirt.png,767,272,40,80,85,
